Station_ID,Station Name,Date,Time,Parameter (units),Results,RDL
1805,PINE048.8-4177,4/3/2012,9:35,pH - Field (None),8.42,
1805,PINE048.8-4177,4/3/2012,9:35,Specific Conductivity (umho/cm),86,
1805,PINE048.8-4177,4/3/2012,9:35,Dissolved Oxygen (mg/l),12.74,
1805,PINE048.8-4177,4/3/2012,9:35,Turbidity (NTU),3.24,
1731,LONG001.3-4177,4/3/2012,10:30,Flow (cfs),19.954,
1731,LONG001.3-4177,4/3/2012,10:30,Water Temperature (deg C),5.27,
1731,LONG001.3-4177,4/3/2012,10:30,pH - Field (None),7.75,
1731,LONG001.3-4177,4/3/2012,10:30,Specific Conductivity (umho/cm),90,
1731,LONG001.3-4177,4/3/2012,10:30,Dissolved Oxygen (mg/l),12.01,
1731,LONG001.3-4177,4/3/2012,10:30,Turbidity (NTU),2.47,
1667,WPIN001.5-4177,4/3/2012,11:20,Flow (cfs),85.121,
1667,WPIN001.5-4177,4/3/2012,11:20,Water Temperature (deg C),5.91,
1667,WPIN001.5-4177,4/3/2012,11:20,pH - Field (None),7.84,
1667,WPIN001.5-4177,4/3/2012,11:20,Specific Conductivity (umho/cm),47,
1667,WPIN001.5-4177,4/3/2012,11:20,Dissolved Oxygen (mg/l),11.79,
1667,WPIN001.5-4177,4/3/2012,11:20,Turbidity (NTU),1.59,
1806,MARS001.5-4177,4/10/2012,9:25,Flow (cfs),48.749,
1806,MARS001.5-4177,4/10/2012,9:25,Water Temperature (deg C),6.89,
1806,MARS001.5-4177,4/10/2012,9:25,pH - Field (None),8.43,
1806,MARS001.5-4177,4/10/2012,9:25,Specific Conductivity (umho/cm),132,
1806,MARS001.5-4177,4/10/2012,9:25,Dissolved Oxygen (mg/l),11.73,
1806,MARS001.5-4177,4/10/2012,9:25,Turbidity (NTU),2.07,
1810,NINE000.1-4177,4/10/2012,10:30,Flow (cfs),18.037,
1810,NINE000.1-4177,4/10/2012,10:30,Water Temperature (deg C),5.49,
1810,NINE000.1-4177,4/10/2012,10:30,pH - Field (None),8.27,
1810,NINE000.1-4177,4/10/2012,10:30,Specific Conductivity (umho/cm),53,
1810,NINE000.1-4177,4/10/2012,10:30,Dissolved Oxygen (mg/l),11.73,
1810,NINE000.1-4177,4/10/2012,10:30,Turbidity (NTU),2.07,
1811,PINE077.1-4177,4/10/2012,10:50,Flow (cfs),11.08,
1811,PINE077.1-4177,4/10/2012,10:50,Water Temperature (deg C),5.48,
1811,PINE077.1-4177,4/10/2012,10:50,pH - Field (None),7.88,
1811,PINE077.1-4177,4/10/2012,10:50,Specific Conductivity (umho/cm),70,
1811,PINE077.1-4177,4/10/2012,10:50,Dissolved Oxygen (mg/l),12.42,
1811,PINE077.1-4177,4/10/2012,10:50,Turbidity (NTU),1.72,
1669,BLOC001.3-4177,4/18/2012,11:15,Water Temperature (deg C),10.4,
1669,BLOC001.3-4177,4/18/2012,11:15,pH - Field (None),7.79,
1669,BLOC001.3-4177,4/18/2012,11:15,Specific Conductivity (umho/cm),99.6,
1669,BLOC001.3-4177,4/18/2012,11:15,Dissolved Oxygen (mg/l),10.63,
1669,BLOC001.3-4177,4/18/2012,11:15,Turbidity (NTU),2.29,
1669,BLOC001.3-4177,4/18/2012,11:15,Flow (cfs),12,
1806,MARS001.5-4177,4/26/2012,14:20,Water Temperature (deg C),9.5,
1806,MARS001.5-4177,4/26/2012,14:20,pH - Field (None),7.53,
1806,MARS001.5-4177,4/26/2012,14:20,Specific Conductivity (umho/cm),108.9,
1806,MARS001.5-4177,4/26/2012,14:20,Dissolved Oxygen (mg/l),10.77,
1806,MARS001.5-4177,4/26/2012,14:20,Turbidity (NTU),10.2,
92,LPIN000.2-4177,5/3/2012,8:30,Water Temperature (deg C),13.3,
92,LPIN000.2-4177,5/3/2012,8:30,pH - Field (None),7.6,
92,LPIN000.2-4177,5/3/2012,8:30,Specific Conductivity (umho/cm),100.6,
92,LPIN000.2-4177,5/3/2012,8:30,Dissolved Oxygen (mg/l),9.7,
92,LPIN000.2-4177,5/3/2012,8:30,Turbidity (NTU),3.84,
1666,ELKR000.5-4177,5/3/2012,10:15,Flow (cfs),68.547,
1666,ELKR000.5-4177,5/3/2012,10:15,Water Temperature (deg C),11.5,
1666,ELKR000.5-4177,5/3/2012,10:15,pH - Field (None),7.54,
1666,ELKR000.5-4177,5/3/2012,10:15,Specific Conductivity (umho/cm),66,
1666,ELKR000.5-4177,5/3/2012,10:15,Dissolved Oxygen (mg/l),10.22,
1666,ELKR000.5-4177,5/3/2012,10:15,Turbidity (NTU),21,
1805,PINE048.8-4177,5/11/2012,10:40,Water Temperature (deg C),10.7,
1805,PINE048.8-4177,5/11/2012,10:40,pH - Field (None),8.08,
1805,PINE048.8-4177,5/11/2012,10:40,Specific Conductivity (umho/cm),65.3,
1805,PINE048.8-4177,5/11/2012,10:40,Dissolved Oxygen (mg/l),11.31,
1805,PINE048.8-4177,5/11/2012,10:40,Turbidity (NTU),4.87,
1806,MARS001.5-4177,5/22/2012,16:10,Flow (cfs),72.747,
1806,MARS001.5-4177,5/22/2012,16:10,Water Temperature (deg C),16.8,
1806,MARS001.5-4177,5/22/2012,16:10,pH - Field (None),7.61,
1806,MARS001.5-4177,5/22/2012,16:10,Specific Conductivity (umho/cm),136.4,
1806,MARS001.5-4177,5/22/2012,16:10,Dissolved Oxygen (mg/l),9.73,
1806,MARS001.5-4177,5/22/2012,16:10,Turbidity (NTU),12.1,
1806,MARS001.5-4177,5/22/2012,16:10,Suspended Sediment (mg/l),12.54,
92,LPIN000.2-4177,5/21/2012,14:20,Flow (cfs),215.732,
92,LPIN000.2-4177,5/21/2012,14:20,Water Temperature (deg C),15.49,
92,LPIN000.2-4177,5/21/2012,14:20,pH - Field (None),7.53,
92,LPIN000.2-4177,5/21/2012,14:20,Specific Conductivity (umho/cm),74,
92,LPIN000.2-4177,5/21/2012,14:20,Dissolved Oxygen (mg/l),10.38,
92,LPIN000.2-4177,5/21/2012,14:20,Turbidity (NTU),2.9,
92,LPIN000.2-4177,5/21/2012,14:20,Suspended Sediment (mg/l),0.79,
1669,BLOC001.3-4177,5/21/2012,16:30,Water Temperature (deg C),14.48,
1669,BLOC001.3-4177,5/21/2012,16:30,pH - Field (None),7.59,
1669,BLOC001.3-4177,5/21/2012,16:30,Specific Conductivity (umho/cm),81,
1669,BLOC001.3-4177,5/21/2012,16:30,Dissolved Oxygen (mg/l),10.02,
1669,BLOC001.3-4177,5/21/2012,16:30,Turbidity (NTU),3.7,
1669,BLOC001.3-4177,5/21/2012,16:30,Suspended Sediment (mg/l),2.76,
1669,BLOC001.3-4177,5/21/2012,16:30,Flow (cfs),50,
1805,PINE048.8-4177,5/22/2012,7:35,Water Temperature (deg C),16.81,
1805,PINE048.8-4177,5/22/2012,7:35,pH - Field (None),8.11,
1805,PINE048.8-4177,5/22/2012,7:35,Specific Conductivity (umho/cm),82,
1805,PINE048.8-4177,5/22/2012,7:35,Dissolved Oxygen (mg/l),8.8,
1805,PINE048.8-4177,5/22/2012,7:35,Turbidity (NTU),3.7,
1805,PINE048.8-4177,5/22/2012,7:35,Suspended Sediment (mg/l),2.79,
1731,LONG001.3-4177,5/22/2012,9:00,Flow (cfs),14.363,
1731,LONG001.3-4177,5/22/2012,9:00,Water Temperature (deg C),12.83,
1731,LONG001.3-4177,5/22/2012,9:00,pH - Field (None),7.72,
1731,LONG001.3-4177,5/22/2012,9:00,Specific Conductivity (umho/cm),82,
1731,LONG001.3-4177,5/22/2012,9:00,Dissolved Oxygen (mg/l),9.83,
1731,LONG001.3-4177,5/22/2012,9:00,Turbidity (NTU),3.9,
1731,LONG001.3-4177,5/22/2012,9:00,Suspended Sediment (mg/l),4.22,
1666,ELKR000.5-4177,5/22/2012,9:30,Flow (cfs),20.085,
1666,ELKR000.5-4177,5/22/2012,9:30,Water Temperature (deg C),13.47,
1666,ELKR000.5-4177,5/22/2012,9:30,pH - Field (None),7.77,
1666,ELKR000.5-4177,5/22/2012,9:30,Specific Conductivity (umho/cm),82,
1666,ELKR000.5-4177,5/22/2012,9:30,Dissolved Oxygen (mg/l),9.9,
1666,ELKR000.5-4177,5/22/2012,9:30,Turbidity (NTU),7.9,
1666,ELKR000.5-4177,5/22/2012,9:30,Suspended Sediment (mg/l),11.51,
1667,WPIN001.5-4177,5/22/2012,10:00,Flow (cfs),75.466,
1667,WPIN001.5-4177,5/22/2012,10:00,Water Temperature (deg C),13.4,
1667,WPIN001.5-4177,5/22/2012,10:00,pH - Field (None),7.59,
1667,WPIN001.5-4177,5/22/2012,10:00,Specific Conductivity (umho/cm),45,
1667,WPIN001.5-4177,5/22/2012,10:00,Dissolved Oxygen (mg/l),9.93,
1667,WPIN001.5-4177,5/22/2012,10:00,Turbidity (NTU),3.9,
1667,WPIN001.5-4177,5/22/2012,10:00,Suspended Sediment (mg/l),2.27,
1811,PINE077.1-4177,5/22/2012,11:15,Flow (cfs),8.274,
1811,PINE077.1-4177,5/22/2012,11:15,Water Temperature (deg C),12.36,
1811,PINE077.1-4177,5/22/2012,11:15,pH - Field (None),7.62,
1811,PINE077.1-4177,5/22/2012,11:15,Specific Conductivity (umho/cm),72,
1811,PINE077.1-4177,5/22/2012,11:15,Dissolved Oxygen (mg/l),10.25,
1811,PINE077.1-4177,5/22/2012,11:15,Turbidity (NTU),2.9,
1811,PINE077.1-4177,5/22/2012,11:15,Suspended Sediment (mg/l),3.59,
1810,NINE000.1-4177,5/22/2012,12:00,Flow (cfs),16.096,
1810,NINE000.1-4177,5/22/2012,12:00,Water Temperature (deg C),12.62,
1810,NINE000.1-4177,5/22/2012,12:00,pH - Field (None),7.46,
1810,NINE000.1-4177,5/22/2012,12:00,Specific Conductivity (umho/cm),51,
1810,NINE000.1-4177,5/22/2012,12:00,Dissolved Oxygen (mg/l),10.22,
1810,NINE000.1-4177,5/22/2012,12:00,Turbidity (NTU),1.9,
1810,NINE000.1-4177,5/22/2012,12:00,Suspended Sediment (mg/l),1.6,
1667,WPIN001.5-4177,6/1/2012,10:50,Flow (cfs),42.326,
1667,WPIN001.5-4177,6/1/2012,10:50,Water Temperature (deg C),14.1,
1667,WPIN001.5-4177,6/1/2012,10:50,pH - Field (None),7.53,
1667,WPIN001.5-4177,6/1/2012,10:50,Specific Conductivity (umho/cm),46.2,
1667,WPIN001.5-4177,6/1/2012,10:50,Dissolved Oxygen (mg/l),9.82,
1667,WPIN001.5-4177,6/1/2012,10:50,Turbidity (NTU),2.69,
1810,NINE000.1-4177,6/1/2012,12:00,Flow (cfs),8.531,
1810,NINE000.1-4177,6/1/2012,12:00,Water Temperature (deg C),12.2,
1810,NINE000.1-4177,6/1/2012,12:00,pH - Field (None),7.4,
1810,NINE000.1-4177,6/1/2012,12:00,Specific Conductivity (umho/cm),51.6,
1810,NINE000.1-4177,6/1/2012,12:00,Dissolved Oxygen (mg/l),9.75,
1810,NINE000.1-4177,6/1/2012,12:00,Turbidity (NTU),3.1,
1811,PINE077.1-4177,6/1/2012,12:40,Flow (cfs),4.918,
1811,PINE077.1-4177,6/1/2012,12:40,Water Temperature (deg C),12.4,
1811,PINE077.1-4177,6/1/2012,12:40,pH - Field (None),7.53,
1811,PINE077.1-4177,6/1/2012,12:40,Specific Conductivity (umho/cm),75.2,
1811,PINE077.1-4177,6/1/2012,12:40,Dissolved Oxygen (mg/l),10.47,
1811,PINE077.1-4177,6/1/2012,12:40,Turbidity (NTU),3.26,
1731,LONG001.3-4177,6/1/2012,13:50,Flow (cfs),12.797,
1731,LONG001.3-4177,6/1/2012,13:50,Water Temperature (deg C),13.7,
1731,LONG001.3-4177,6/1/2012,13:50,pH - Field (None),7.59,
1731,LONG001.3-4177,6/1/2012,13:50,Specific Conductivity (umho/cm),64.9,
1731,LONG001.3-4177,6/1/2012,13:50,Dissolved Oxygen (mg/l),10.11,
1731,LONG001.3-4177,6/1/2012,13:50,Turbidity (NTU),4.41,
1669,BLOC001.3-4177,6/5/2012,13:15,Water Temperature (deg C),12.6,
1669,BLOC001.3-4177,6/5/2012,13:15,pH - Field (None),7.71,
1669,BLOC001.3-4177,6/5/2012,13:15,Specific Conductivity (umho/cm),77.3,
1669,BLOC001.3-4177,6/5/2012,13:15,Dissolved Oxygen (mg/l),9.69,
1669,BLOC001.3-4177,6/5/2012,13:15,Turbidity (NTU),7.81,
1669,BLOC001.3-4177,6/5/2012,13:15,Flow (cfs),138,
92,LPIN000.2-4177,6/18/2012,17:25,Water Temperature (deg C),19.1,
92,LPIN000.2-4177,6/18/2012,17:25,pH - Field (None),7.68,
92,LPIN000.2-4177,6/18/2012,17:25,Specific Conductivity (umho/cm),105.2,
92,LPIN000.2-4177,6/18/2012,17:25,Dissolved Oxygen (mg/l),9.3,
92,LPIN000.2-4177,6/18/2012,17:25,Turbidity (NTU),4.21,
1666,ELKR000.5-4177,6/19/2012,14:50,Water Temperature (deg C),18.7,
1666,ELKR000.5-4177,6/19/2012,14:50,pH - Field (None),7.84,
1666,ELKR000.5-4177,6/19/2012,14:50,Specific Conductivity (umho/cm),66.3,
1666,ELKR000.5-4177,6/19/2012,14:50,Dissolved Oxygen (mg/l),8.68,
1666,ELKR000.5-4177,6/19/2012,14:50,Turbidity (NTU),4.83,
1806,MARS001.5-4177,6/19/2012,15:25,Water Temperature (deg C),17.7,
1806,MARS001.5-4177,6/19/2012,15:25,pH - Field (None),7.33,
1806,MARS001.5-4177,6/19/2012,15:25,Specific Conductivity (umho/cm),108.2,
1806,MARS001.5-4177,6/19/2012,15:25,Dissolved Oxygen (mg/l),9.07,
1806,MARS001.5-4177,6/19/2012,15:25,Turbidity (NTU),14.8,
1811,PINE077.1-4177,6/27/2012,12:30,Flow (cfs),4.552,
1805,PINE048.8-4177,7/10/2012,14:25,Water Temperature (deg C),27.5,
1805,PINE048.8-4177,7/10/2012,14:25,pH - Field (None),9.54,
1805,PINE048.8-4177,7/10/2012,14:25,Specific Conductivity (umho/cm),108,
1805,PINE048.8-4177,7/10/2012,14:25,Turbidity (NTU),3.33,
1669,BLOC001.3-4177,7/18/2012,13:20,Water Temperature (deg C),25.35,
1669,BLOC001.3-4177,7/18/2012,13:20,pH - Field (None),8.79,
1669,BLOC001.3-4177,7/18/2012,13:20,Specific Conductivity (umho/cm),127,
1669,BLOC001.3-4177,7/18/2012,13:20,Dissolved Oxygen (mg/l),9.89,
1669,BLOC001.3-4177,7/18/2012,13:20,Turbidity (NTU),1.72,
1669,BLOC001.3-4177,7/18/2012,13:20,Flow (cfs),3,
92,LPIN000.2-4177,7/23/2012,13:40,Water Temperature (deg C),27,
92,LPIN000.2-4177,7/23/2012,13:40,pH - Field (None),8.6,
92,LPIN000.2-4177,7/23/2012,13:40,Specific Conductivity (umho/cm),156.8,
92,LPIN000.2-4177,7/23/2012,13:40,Dissolved Oxygen (mg/l),8.99,
92,LPIN000.2-4177,7/23/2012,13:40,Suspended Sediment (mg/l),2.97,
1669,BLOC001.3-4177,7/23/2012,14:45,Water Temperature (deg C),26.1,
1669,BLOC001.3-4177,7/23/2012,14:45,pH - Field (None),8.74,
1669,BLOC001.3-4177,7/23/2012,14:45,Specific Conductivity (umho/cm),133.2,
1669,BLOC001.3-4177,7/23/2012,14:45,Dissolved Oxygen (mg/l),8.06,
1669,BLOC001.3-4177,7/23/2012,14:45,Suspended Sediment (mg/l),2.18,
1669,BLOC001.3-4177,7/23/2012,14:45,Flow (cfs),7.7,
1805,PINE048.8-4177,7/24/2012,9:00,Water Temperature (deg C),25.9,
1805,PINE048.8-4177,7/24/2012,9:00,pH - Field (None),7.76,
1805,PINE048.8-4177,7/24/2012,9:00,Specific Conductivity (umho/cm),140.6,
1805,PINE048.8-4177,7/24/2012,9:00,Dissolved Oxygen (mg/l),8.4,
1805,PINE048.8-4177,7/24/2012,9:00,Suspended Sediment (mg/l),1.19,
1810,NINE000.1-4177,7/24/2012,10:30,Flow (cfs),1.967,
1810,NINE000.1-4177,7/24/2012,10:30,Water Temperature (deg C),20.5,
1810,NINE000.1-4177,7/24/2012,10:30,pH - Field (None),7.4,
1810,NINE000.1-4177,7/24/2012,10:30,Specific Conductivity (umho/cm),77,
1810,NINE000.1-4177,7/24/2012,10:30,Dissolved Oxygen (mg/l),8.54,
1810,NINE000.1-4177,7/24/2012,10:30,Suspended Sediment (mg/l),7.37,
1811,PINE077.1-4177,7/24/2012,11:15,Flow (cfs),1.913,
1811,PINE077.1-4177,7/24/2012,11:15,Water Temperature (deg C),21,
1811,PINE077.1-4177,7/24/2012,11:15,pH - Field (None),7.46,
1811,PINE077.1-4177,7/24/2012,11:15,Specific Conductivity (umho/cm),104,
1811,PINE077.1-4177,7/24/2012,11:15,Dissolved Oxygen (mg/l),8.32,
1811,PINE077.1-4177,7/24/2012,11:15,Suspended Sediment (mg/l),2.52,
1667,WPIN001.5-4177,7/24/2012,12:00,Flow (cfs),8.347,
1667,WPIN001.5-4177,7/24/2012,12:00,Water Temperature (deg C),23,
1667,WPIN001.5-4177,7/24/2012,12:00,pH - Field (None),7.08,
1667,WPIN001.5-4177,7/24/2012,12:00,Specific Conductivity (umho/cm),65,
1667,WPIN001.5-4177,7/24/2012,12:00,Dissolved Oxygen (mg/l),8.12,
1667,WPIN001.5-4177,7/24/2012,12:00,Suspended Sediment (mg/l),2.02,
1666,ELKR000.5-4177,7/24/2012,13:00,Flow (cfs),2.131,
1666,ELKR000.5-4177,7/24/2012,13:00,Water Temperature (deg C),25.2,
1666,ELKR000.5-4177,7/24/2012,13:00,pH - Field (None),8.12,
1666,ELKR000.5-4177,7/24/2012,13:00,Specific Conductivity (umho/cm),119.9,
1666,ELKR000.5-4177,7/24/2012,13:00,Dissolved Oxygen (mg/l),8,
1666,ELKR000.5-4177,7/24/2012,13:00,Suspended Sediment (mg/l),4.77,
1731,LONG001.3-4177,7/24/2012,13:40,Flow (cfs),1.804,
1731,LONG001.3-4177,7/24/2012,13:40,Water Temperature (deg C),23.4,
1731,LONG001.3-4177,7/24/2012,13:40,pH - Field (None),7.82,
1731,LONG001.3-4177,7/24/2012,13:40,Specific Conductivity (umho/cm),115.1,
1731,LONG001.3-4177,7/24/2012,13:40,Dissolved Oxygen (mg/l),7.32,
1731,LONG001.3-4177,7/24/2012,13:40,Suspended Sediment (mg/l),2.61,
1806,MARS001.5-4177,7/24/2012,15:15,Water Temperature (deg C),25.1,
1806,MARS001.5-4177,7/24/2012,15:15,pH - Field (None),8.01,
1806,MARS001.5-4177,7/24/2012,15:15,Specific Conductivity (umho/cm),218.6,
1806,MARS001.5-4177,7/24/2012,15:15,Dissolved Oxygen (mg/l),10.09,
1806,MARS001.5-4177,7/24/2012,15:15,Suspended Sediment (mg/l),2.21,
1667,WPIN001.5-4177,7/31/2012,12:00,Flow (cfs),24.858,
1667,WPIN001.5-4177,7/31/2012,12:00,Water Temperature (deg C),20.11,
1667,WPIN001.5-4177,7/31/2012,12:00,pH - Field (None),7.81,
1667,WPIN001.5-4177,7/31/2012,12:00,Specific Conductivity (umho/cm),59,
1667,WPIN001.5-4177,7/31/2012,12:00,Dissolved Oxygen (mg/l),9.41,
1667,WPIN001.5-4177,7/31/2012,12:00,Turbidity (NTU),2.14,
1811,PINE077.1-4177,7/31/2012,13:15,Flow (cfs),1.89,
1811,PINE077.1-4177,7/31/2012,13:15,Water Temperature (deg C),18.55,
1811,PINE077.1-4177,7/31/2012,13:15,pH - Field (None),7.8,
1811,PINE077.1-4177,7/31/2012,13:15,Specific Conductivity (umho/cm),100,
1811,PINE077.1-4177,7/31/2012,13:15,Dissolved Oxygen (mg/l),9.92,
1811,PINE077.1-4177,7/31/2012,13:15,Turbidity (NTU),2.81,
1810,NINE000.1-4177,7/31/2012,13:50,Water Temperature (deg C),18.56,
1810,NINE000.1-4177,7/31/2012,13:50,pH - Field (None),7.85,
1810,NINE000.1-4177,7/31/2012,13:50,Specific Conductivity (umho/cm),79,
1810,NINE000.1-4177,7/31/2012,13:50,Dissolved Oxygen (mg/l),9.35,
1810,NINE000.1-4177,7/31/2012,13:50,Turbidity (NTU),2.41,
1731,LONG001.3-4177,7/31/2012,14:25,Water Temperature (deg C),20.04,
1731,LONG001.3-4177,7/31/2012,14:25,pH - Field (None),7.74,
1731,LONG001.3-4177,7/31/2012,14:25,Specific Conductivity (umho/cm),110,
1731,LONG001.3-4177,7/31/2012,14:25,Dissolved Oxygen (mg/l),9.08,
1731,LONG001.3-4177,7/31/2012,14:25,Turbidity (NTU),2.97,
92,LPIN000.2-4177,8/7/2012,9:15,Water Temperature (deg C),20.69,
92,LPIN000.2-4177,8/7/2012,9:15,Specific Conductivity (umho/cm),156,
92,LPIN000.2-4177,8/7/2012,9:15,Dissolved Oxygen (mg/l),9.21,
92,LPIN000.2-4177,8/7/2012,9:15,Turbidity (NTU),3.63,
1666,ELKR000.5-4177,8/8/2012,14:10,Water Temperature (deg C),24.35,
1666,ELKR000.5-4177,8/8/2012,14:10,pH - Field (None),8.29,
1666,ELKR000.5-4177,8/8/2012,14:10,Specific Conductivity (umho/cm),125,
1666,ELKR000.5-4177,8/8/2012,14:10,Dissolved Oxygen (mg/l),9.8,
1666,ELKR000.5-4177,8/8/2012,14:10,Turbidity (NTU),4.89,
1806,MARS001.5-4177,8/14/2012,9:20,Water Temperature (deg C),17.86,
1806,MARS001.5-4177,8/14/2012,9:20,Specific Conductivity (umho/cm),280,
1806,MARS001.5-4177,8/14/2012,9:20,Dissolved Oxygen (mg/l),8.74,
1806,MARS001.5-4177,8/14/2012,9:20,Turbidity (NTU),3.93,
1666,ELKR000.5-4177,8/14/2012,10:00,Water Temperature (deg C),17.58,
1666,ELKR000.5-4177,8/14/2012,10:00,Specific Conductivity (umho/cm),131,
1666,ELKR000.5-4177,8/14/2012,10:00,Dissolved Oxygen (mg/l),10.06,
1666,ELKR000.5-4177,8/14/2012,10:00,Turbidity (NTU),6.58,
1805,PINE048.8-4177,9/12/2012,12:45,Water Temperature (deg C),24.33,
1805,PINE048.8-4177,9/12/2012,12:45,pH - Field (None),9.27,
1805,PINE048.8-4177,9/12/2012,12:45,Specific Conductivity (umho/cm),112,
1805,PINE048.8-4177,9/12/2012,12:45,Dissolved Oxygen (mg/l),13.38,
1805,PINE048.8-4177,9/12/2012,12:45,Turbidity (NTU),3.37,
1667,WPIN001.5-4177,9/12/2012,14:00,Water Temperature (deg C),15.55,
1667,WPIN001.5-4177,9/12/2012,14:00,pH - Field (None),7.84,
1667,WPIN001.5-4177,9/12/2012,14:00,Specific Conductivity (umho/cm),55,
1667,WPIN001.5-4177,9/12/2012,14:00,Dissolved Oxygen (mg/l),10.02,
1667,WPIN001.5-4177,9/12/2012,14:00,Turbidity (NTU),1.71,
92,LPIN000.2-4177,9/17/2012,15:15,Water Temperature (deg C),20.31,
92,LPIN000.2-4177,9/17/2012,15:15,pH - Field (None),8.31,
92,LPIN000.2-4177,9/17/2012,15:15,Specific Conductivity (umho/cm),127,
92,LPIN000.2-4177,9/17/2012,15:15,Dissolved Oxygen (mg/l),9.72,
92,LPIN000.2-4177,9/17/2012,15:15,Turbidity (NTU),2.5,
92,LPIN000.2-4177,9/17/2012,15:15,Suspended Sediment (mg/l),0.5,
1669,BLOC001.3-4177,9/18/2012,7:45,Water Temperature (deg C),16.25,
1669,BLOC001.3-4177,9/18/2012,7:45,pH - Field (None),7.52,
1669,BLOC001.3-4177,9/18/2012,7:45,Specific Conductivity (umho/cm),147,
1669,BLOC001.3-4177,9/18/2012,7:45,Dissolved Oxygen (mg/l),8.2,
1669,BLOC001.3-4177,9/18/2012,7:45,Suspended Sediment (mg/l),7.24,
1669,BLOC001.3-4177,9/18/2012,7:45,Flow (cfs),11,
1805,PINE048.8-4177,9/18/2012,9:00,Water Temperature (deg C),16.92,
1805,PINE048.8-4177,9/18/2012,9:00,pH - Field (None),7.53,
1805,PINE048.8-4177,9/18/2012,9:00,Specific Conductivity (umho/cm),117,
1805,PINE048.8-4177,9/18/2012,9:00,Dissolved Oxygen (mg/l),8.64,
1805,PINE048.8-4177,9/18/2012,9:00,Turbidity (NTU),3.6,
1805,PINE048.8-4177,9/18/2012,9:00,Suspended Sediment (mg/l),4.74,
1806,MARS001.5-4177,9/18/2012,10:00,Flow (cfs),8.552,
1806,MARS001.5-4177,9/18/2012,10:00,Water Temperature (deg C),15.54,
1806,MARS001.5-4177,9/18/2012,10:00,pH - Field (None),7.42,
1806,MARS001.5-4177,9/18/2012,10:00,Specific Conductivity (umho/cm),248,
1806,MARS001.5-4177,9/18/2012,10:00,Dissolved Oxygen (mg/l),8.12,
1806,MARS001.5-4177,9/18/2012,10:00,Turbidity (NTU),5.2,
1806,MARS001.5-4177,9/18/2012,10:00,Suspended Sediment (mg/l),2.08,
1731,LONG001.3-4177,9/18/2012,10:45,Flow (cfs),3.052,
1731,LONG001.3-4177,9/18/2012,10:45,Water Temperature (deg C),16.42,
1731,LONG001.3-4177,9/18/2012,10:45,pH - Field (None),7.57,
1731,LONG001.3-4177,9/18/2012,10:45,Specific Conductivity (umho/cm),118,
1731,LONG001.3-4177,9/18/2012,10:45,Dissolved Oxygen (mg/l),8.99,
1731,LONG001.3-4177,9/18/2012,10:45,Turbidity (NTU),2.6,
1731,LONG001.3-4177,9/18/2012,10:45,Suspended Sediment (mg/l),0.23,
1666,ELKR000.5-4177,9/18/2012,11:30,Flow (cfs),16.176,
1666,ELKR000.5-4177,9/18/2012,11:30,Water Temperature (deg C),16.13,
1666,ELKR000.5-4177,9/18/2012,11:30,pH - Field (None),7.53,
1666,ELKR000.5-4177,9/18/2012,11:30,Specific Conductivity (umho/cm),119,
1666,ELKR000.5-4177,9/18/2012,11:30,Dissolved Oxygen (mg/l),9.38,
1666,ELKR000.5-4177,9/18/2012,11:30,Turbidity (NTU),37,
1666,ELKR000.5-4177,9/18/2012,11:30,Suspended Sediment (mg/l),48.96,
1667,WPIN001.5-4177,9/18/2012,12:15,Flow (cfs),101.766,
1667,WPIN001.5-4177,9/18/2012,12:15,Water Temperature (deg C),15.3,
1667,WPIN001.5-4177,9/18/2012,12:15,pH - Field (None),7.19,
1667,WPIN001.5-4177,9/18/2012,12:15,Specific Conductivity (umho/cm),51,
1667,WPIN001.5-4177,9/18/2012,12:15,Dissolved Oxygen (mg/l),9.27,
1667,WPIN001.5-4177,9/18/2012,12:15,Turbidity (NTU),39.7,
1667,WPIN001.5-4177,9/18/2012,12:15,Suspended Sediment (mg/l),43.49,
1810,NINE000.1-4177,9/18/2012,17:00,Flow (cfs),21.517,
1810,NINE000.1-4177,9/18/2012,17:00,Water Temperature (deg C),16.62,
1810,NINE000.1-4177,9/18/2012,17:00,pH - Field (None),7.46,
1810,NINE000.1-4177,9/18/2012,17:00,Specific Conductivity (umho/cm),81,
1810,NINE000.1-4177,9/18/2012,17:00,Dissolved Oxygen (mg/l),9.17,
1810,NINE000.1-4177,9/18/2012,17:00,Turbidity (NTU),21.2,
1810,NINE000.1-4177,9/18/2012,17:00,Suspended Sediment (mg/l),18.4,
1811,PINE077.1-4177,9/25/2012,14:55,Flow (cfs),1.349,
1811,PINE077.1-4177,9/25/2012,14:55,Water Temperature (deg C),11.9,
1811,PINE077.1-4177,9/25/2012,14:55,pH - Field (None),7.56,
1811,PINE077.1-4177,9/25/2012,14:55,Specific Conductivity (umho/cm),63.6,
1811,PINE077.1-4177,9/25/2012,14:55,Dissolved Oxygen (mg/l),12.57,
1811,PINE077.1-4177,9/25/2012,14:55,Turbidity (NTU),5.32,
1810,NINE000.1-4177,9/25/2012,15:30,Water Temperature (deg C),11.5,
1810,NINE000.1-4177,9/25/2012,15:30,pH - Field (None),7.38,
1810,NINE000.1-4177,9/25/2012,15:30,Specific Conductivity (umho/cm),59.3,
